node1,node2,year,patent_counts
H02,C12,2020,4
G07,C08,2020,4
H02,C09,2022,4
F01,G07,2013,4
B32,C07,2013,4
G03,C12,2019,4
C12,B60,2020,4
H05,F05,2013,4
G07,B01,2019,4
C23,G09,2019,4
H04,B01,2013,4
H04,C23,2013,4
C07,F16,2020,4
B29,G16,2020,4
B65,H03,2020,4
C08,B62,2022,4
H02,C07,2019,4
F02,A61,2013,4
H04,C09,2013,4
F16,G16,2022,4
G09,B01,2022,4
C08,H03,2016,4
G11,C08,2018,4
H04,F02,2015,4
B32,G07,2018,4
H02,B01,2018,4
H04,B01,2011,4
B29,G16,2018,4
C23,H03,2018,4
C07,F16,2015,4
F01,B82,2018,4
H05,G16,2022,4
B32,C07,2015,4
G07,G03,2018,4
C07,B32,2022,4
H04,C12,2012,4
C12,B23,2014,4
F05,C08,2015,4
B29,G16,2014,4
H04,C23,2015,4
C07,F16,2018,4
C08,H03,2015,4
G16,B62,2018,4
C07,B65,2018,4
B32,F05,2011,4
H04,F05,2015,4
B32,G07,2014,4
B62,C08,2018,4
C23,H02,2022,4
H04,C09,2015,4
F02,A61,2018,4
G11,C07,2015,4
B62,G16,2015,4
B65,G11,2018,4
G02,F01,2016,4
C09,H02,2015,4
B82,F16,2015,4
H03,C12,2018,4
H03,B60,2011,4
C23,C12,2015,4
F01,C09,2013,4
F02,A61,2012,4
B82,H03,2015,4
H01,F05,2011,4
H03,F02,2015,4
H05,G16,2011,4
C12,G03,2018,4
G07,F05,2015,4
C07,G09,2018,4
G11,A61,2015,4
B62,G02,2018,4
F16,G16,2018,4
G06,F05,2014,4
H04,C12,2014,4
C12,C23,2014,4
G02,B62,2017,4
G16,B29,2017,4
C23,H02,2014,4
G03,G16,2018,4
G11,C07,2021,4
B23,H03,2017,4
C08,F05,2018,4
C07,H04,2014,4
G07,B62,2014,4
F01,C07,2014,4
H03,G03,2018,4
B82,G07,2014,4
F16,C07,2014,4
H02,C23,2015,4
F01,C09,2022,4
H03,B62,2018,4
G09,B23,2013,3
B23,B82,2021,3
F02,B29,2012,3
G11,B65,2013,3
H04,B01,2012,3
H02,B32,2013,3
C23,H04,2013,3
B32,F02,2013,3
B01,H02,2013,3
B60,C12,2021,3
B32,G07,2013,3
G07,H03,2013,3
H04,F02,2013,3
B29,G16,2016,3
B65,G11,2012,3
G07,F01,2013,3
G16,C08,2013,3
C23,B62,2016,3
C09,F02,2013,3
F16,G16,2015,3
B32,C12,2021,3
G02,G16,2013,3
B62,B32,2013,3
C12,H03,2016,3
H03,B01,2021,3
B82,G16,2013,3
B65,C07,2013,3
B82,B23,2016,3
B60,G11,2013,3
C09,F05,2022,3
H05,F01,2022,3
H05,C12,2021,3
C08,H02,2013,3
F02,C09,2015,3
B60,C07,2013,3
G16,B01,2013,3
H05,F01,2013,3
H04,B32,2013,3
H03,C09,2016,3
H05,C12,2013,3
F16,H03,2013,3
F05,G06,2013,3
C08,H04,2015,3
C07,B23,2021,3
B62,B32,2012,3
C07,G09,2016,3
G16,G11,2015,3
B01,G09,2015,3
G16,H03,2015,3
G16,F16,2016,3
B82,F16,2013,3
B65,F02,2021,3
F05,G07,2013,3
F01,C08,2016,3
G02,B62,2013,3
F02,C23,2013,3
G07,B01,2013,3
F02,C08,2015,3
C12,B32,2016,3
B23,C07,2013,3
C12,G03,2022,3
G07,F01,2016,3
B60,B82,2016,3
C12,C23,2013,3
B29,G07,2016,3
C07,F01,2015,3
F05,G07,2016,3
F01,B32,2013,3
B23,C12,2013,3
C12,G11,2016,3
G11,B01,2014,3
B23,G11,2013,3
H02,C07,2014,3
C08,G07,2015,3
F05,G07,2014,3
F05,C09,2015,3
F16,H03,2012,3
G09,B32,2014,3
C07,F16,2012,3
B23,C08,2014,3
C07,F16,2021,3
C07,G09,2015,3
C08,G16,2014,3
C07,H04,2022,3
B32,H03,2014,3
F05,H04,2015,3
B01,G07,2022,3
C09,B23,2012,3
C12,C23,2015,3
C08,G16,2021,3
F01,C09,2012,3
B60,C07,2015,3
F01,H04,2014,3
G03,C12,2014,3
C23,G09,2015,3
F02,B82,2014,3
B82,F16,2014,3
F05,C08,2014,3
C12,F02,2014,3
C09,G11,2022,3
G16,F16,2014,3
C09,F05,2013,3
H03,B23,2015,3
G02,F01,2014,3
H04,B32,2014,3
F16,B82,2021,3
H02,C08,2015,3
B82,G16,2014,3
C07,F01,2014,3
B01,B62,2014,3
G09,B23,2014,3
C23,B62,2014,3
C07,F02,2014,3
C07,F02,2021,3
G06,C23,2014,3
G11,A61,2014,3
B32,G07,2015,3
F01,A61,2012,3
F01,B65,2014,3
C09,F05,2015,3
H03,G07,2014,3
H04,C08,2016,3
C12,F01,2015,3
F01,G02,2021,3
B82,H02,2012,3
G03,B60,2013,3
F05,C09,2013,3
F05,H05,2013,3
F05,B65,2015,3
C12,G11,2015,3
F01,G02,2012,3
B65,C12,2013,3
B82,H03,2022,3
G11,B32,2021,3
H03,C08,2021,3
H04,B62,2012,3
B60,C23,2015,3
H02,G07,2012,3
B65,F01,2022,3
C23,F02,2012,3
G11,B23,2011,3
G03,H03,2016,3
B23,B01,2022,3
G16,G02,2012,3
C12,G11,2012,3
G16,H02,2012,3
C08,H04,2012,3
B65,F05,2014,3
F02,C09,2012,3
G06,F05,2012,3
G07,H03,2014,3
F05,H01,2012,3
H03,G16,2014,3
G06,C23,2012,3
B60,C23,2012,3
C07,F01,2021,3
C23,C12,2012,3
B82,B23,2014,3
G11,B01,2012,3
G07,F02,2012,3
F01,H05,2014,3
B29,C07,2012,3
B62,G07,2012,3
H04,C08,2014,3
G07,F05,2021,3
H02,C08,2014,3
B01,H03,2022,3
B62,H05,2012,3
H02,B01,2012,3
G06,F02,2012,3
B23,G09,2013,3
G09,B01,2016,3
C07,F16,2017,3
G09,B23,2022,3
G16,G03,2017,3
B62,G09,2017,3
F05,B62,2017,3
H05,C12,2020,3
B65,F05,2017,3
G16,B62,2020,3
G07,F05,2019,3
C12,H02,2017,3
B23,B82,2020,3
C12,B60,2017,3
C08,G16,2017,3
B65,B82,2017,3
B82,G07,2017,3
B62,C23,2017,3
G07,B32,2019,3
B82,G16,2017,3
C23,B60,2017,3
H03,C08,2017,3
H03,B65,2017,3
H04,C07,2011,3
C08,B62,2019,3
H04,C23,2017,3
H02,B32,2012,3
C12,G11,2017,3
G11,B29,2019,3
C23,C12,2019,3
C07,G09,2022,3
F02,C08,2017,3
B82,F16,2019,3
B65,G11,2017,3
F01,A61,2017,3
B23,C12,2017,3
G03,H03,2017,3
B23,H04,2012,3
B29,G07,2011,3
G16,B29,2022,3
G11,B01,2011,3
B32,G11,2020,3
G11,C08,2019,3
C12,B32,2019,3
F05,H04,2011,3
G02,G16,2011,3
C07,B60,2011,3
C07,G09,2020,3
C08,G06,2012,3
F01,C08,2011,3
G09,F05,2019,3
C08,H03,2019,3
C12,F01,2020,3
F05,G06,2012,3
H04,B62,2011,3
G11,C12,2020,3
B62,G09,2011,3
C08,B62,2011,3
G09,C12,2020,3
C08,G16,2012,3
B82,F16,2020,3
G03,C12,2022,3
G07,B23,2020,3
H05,F05,2011,3
C12,B60,2019,3
H03,F16,2022,3
G07,H02,2011,3
B65,F02,2017,3
B62,F05,2020,3
F02,B65,2020,3
B60,C12,2020,3
G07,B29,2017,3
B82,G07,2019,3
B60,G11,2017,3
F16,C12,2011,3
G06,F01,2011,3
B60,B82,2018,3
G11,C07,2022,3
C08,F02,2018,3
G03,H03,2011,3
B60,C23,2011,3
F02,C09,2018,3
F02,G02,2018,3
G06,F02,2011,3
H04,C08,2012,3
G09,F16,2011,3
G07,F05,2018,3
F02,G02,2022,3
H04,F01,2022,3
H04,C23,2011,3
F01,G02,2022,3
F05,B60,2022,3
F05,G07,2022,3
G02,F01,2018,3
G02,F05,2018,3
G16,F16,2018,3
F02,B32,2011,3
H02,C07,2018,3
F16,H03,2022,3
G11,C07,2018,3
C09,B23,2011,3
G11,B32,2018,3
G16,H02,2018,3
G11,C12,2018,3
B82,F16,2022,3
F05,G02,2018,3
G03,B23,2018,3
B62,G09,2012,3
H03,G03,2022,3
C12,B32,2012,3
F05,H05,2022,3
B01,B62,2018,3
G03,H03,2018,3
G09,B01,2018,3
F05,A61,2018,3
B62,C08,2017,3
C09,F02,2017,3
G07,C08,2017,3
G16,G11,2017,3
F16,H03,2017,3
B23,G09,2012,3
G16,B82,2011,3
F05,H05,2011,3
B01,H02,2012,3
H04,C08,2011,3
B62,G16,2017,3
B32,H03,2017,3
B62,G09,2022,3
B29,G07,2018,3
C12,C23,2022,3
C07,F05,2018,3
G03,G07,2022,3
G11,B60,2018,3
C09,F05,2018,3
A61,F02,2017,3
A61,F02,2022,3
F02,C12,2017,3
B01,B62,2012,3
F02,A61,2017,3
C12,B29,2012,3
C07,B60,2022,3
F16,C12,2022,3
G16,G03,2012,3
H03,B01,2022,3
G16,C08,2019,3
C08,F05,2016,3
B60,C12,2016,3
H03,B32,2019,3
G11,B23,2019,3
G03,B23,2022,3
B60,G11,2019,3
B01,G11,2020,3
F16,H03,2016,3
B62,G09,2019,3
B23,B82,2019,3
C12,C23,2016,3
H03,C12,2020,3
G16,B62,2019,3
F02,B32,2012,3
G11,B65,2012,3
B82,G09,2019,3
F05,A61,2011,3
C12,H03,2019,3
B62,F05,2019,3
C08,G16,2022,3
B65,F02,2022,3
F01,H04,2011,3
G11,C12,2019,3
G11,B32,2011,3
G11,B01,2019,3
G16,H02,2011,3
G03,G16,2016,3
H04,C07,2016,3
C23,H04,2011,3
H04,C12,2016,3
C08,F01,2016,3
G11,B60,2016,3
B32,C12,2016,3
F01,B82,2020,3
B29,G11,2021,3
H03,F02,2020,3
G09,C07,2020,3
G02,F05,2020,3
G02,F01,2020,3
H02,G16,2012,3
G02,B62,2016,3
C12,G07,2020,3
C09,G07,2020,3
F01,B65,2016,3
F02,G06,2012,3
B23,H03,2016,3
C08,B62,2016,3
G16,B82,2020,3
C12,C23,2020,3
G16,B82,2022,3
H05,F01,2011,3
C23,H03,2016,3
H03,B23,2016,3
C07,F05,2016,3
B82,B60,2011,3
F02,B32,2022,3
C12,H02,2019,3
G03,B62,2019,3
G11,C12,2012,3
H03,B01,2020,3
F02,G07,2011,3
B01,G11,2019,3
C08,G16,2019,3
B62,G07,2011,3
A61,F02,2019,3
B23,G11,2020,3
F01,G07,2011,3
G16,G11,2011,3
B23,H04,2011,3
C08,G11,2019,3
G07,B32,2022,3
G09,C23,2019,3
G11,B32,2014,2
H03,C09,2014,2
C09,F01,2013,2
H03,B23,2018,2
C09,H03,2018,2
G16,G03,2018,2
F05,B82,2018,2
B62,C08,2013,2
H04,C23,2022,2
C07,H04,2013,2
C23,C12,2018,2
H03,F02,2014,2
B62,G11,2013,2
A61,F02,2013,2
G02,F05,2013,2
H03,B32,2013,2
G03,B60,2011,2
B65,B82,2018,2
G07,B23,2018,2
C12,G11,2018,2
G16,B32,2019,2
G09,B82,2019,2
H03,G07,2013,2
F01,H03,2019,2
F02,B65,2014,2
C08,H03,2014,2
G11,B23,2013,2
G09,C23,2014,2
F02,A61,2022,2
H03,B01,2019,2
C07,B60,2014,2
C07,B23,2018,2
B82,B65,2018,2
F01,B65,2022,2
G11,B01,2013,2
G07,C09,2018,2
C09,F02,2014,2
C07,G09,2014,2
C23,H03,2013,2
C09,G07,2013,2
H03,C07,2018,2
F05,B62,2018,2
G16,G03,2019,2
B01,G09,2022,2
B32,F05,2013,2
H03,B32,2014,2
B23,G07,2013,2
F02,B65,2018,2
C23,G09,2013,2
G16,H03,2013,2
F05,B32,2013,2
H05,G16,2013,2
F05,H03,2022,2
B23,G09,2014,2
G09,C23,2022,2
F16,H03,2014,2
G07,B01,2018,2
G07,B29,2014,2
B65,C07,2014,2
F05,B82,2020,2
G07,F16,2013,2
F01,B82,2012,2
F02,C08,2022,2
B62,G03,2012,2
B01,H03,2012,2
G09,C07,2018,2
B65,C12,2012,2
H03,B32,2018,2
C07,B32,2014,2
C23,C12,2014,2
H03,G03,2012,2
G07,B82,2012,2
G11,B60,2013,2
C07,F16,2014,2
C07,H03,2019,2
H05,B62,2013,2
F05,C08,2012,2
B62,G03,2018,2
G16,B82,2018,2
B65,F02,2020,2
B29,H03,2014,2
G09,C23,2013,2
C09,H03,2020,2
H03,C23,2018,2
G02,B62,2014,2
B62,C08,2020,2
G07,C07,2014,2
A61,F02,2018,2
C08,G07,2014,2
B23,H03,2014,2
B62,H03,2013,2
F02,B32,2013,2
B65,C07,2022,2
H03,F01,2014,2
B82,F01,2013,2
H03,F01,2018,2
B29,G16,2022,2
B82,F02,2013,2
B82,H02,2022,2
F01,G02,2018,2
F02,G02,2020,2
G03,H03,2013,2
C08,H04,2013,2
G02,F02,2014,2
G07,B23,2013,2
G16,G11,2014,2
G16,C08,2022,2
B32,C12,2013,2
B62,G03,2022,2
C07,B65,2022,2
F02,A61,2020,2
G09,B01,2020,2
G02,F02,2020,2
G16,F16,2022,2
G16,F16,2020,2
B82,B65,2020,2
B62,H03,2014,2
F02,C08,2013,2
G11,B01,2022,2
F01,H03,2020,2
G16,C09,2019,2
F01,B29,2013,2
F02,C23,2022,2
C12,G03,2013,2
C09,G16,2020,2
B62,G16,2019,2
G16,B23,2014,2
G09,B01,2014,2
C12,G11,2020,2
B62,F01,2012,2
H04,F01,2013,2
C12,G09,2019,2
C12,G11,2019,2
B29,H03,2020,2
B32,G11,2019,2
G09,C12,2019,2
C12,G11,2013,2
F16,C07,2013,2
G07,C07,2019,2
B60,C23,2022,2
C09,H03,2022,2
F02,G11,2019,2
F01,A61,2013,2
B82,B60,2020,2
B62,C23,2019,2
F01,C07,2013,2
F05,G03,2022,2
B82,G16,2012,2
F05,A61,2020,2
G09,F05,2020,2
C08,F01,2022,2
G11,B01,2020,2
G07,F05,2022,2
F05,H05,2012,2
C08,B23,2022,2
B82,F05,2012,2
C09,F01,2022,2
G16,C09,2020,2
H02,C23,2013,2
F05,G16,2019,2
C08,B62,2014,2
F05,C12,2022,2
G07,B01,2020,2
G07,C08,2019,2
G11,B60,2022,2
F02,B82,2020,2
G09,B29,2011,2
B32,H03,2022,2
G16,B23,2019,2
G11,B32,2013,2
C08,H03,2020,2
C08,G09,2013,2
C09,F05,2014,2
F01,G06,2011,2
F05,B65,2022,2
B65,H03,2018,2
C12,C23,2018,2
G07,B32,2014,2
F02,B65,2022,2
H03,C09,2019,2
F02,C07,2018,2
C07,B23,2013,2
B82,B60,2019,2
C23,G09,2018,2
G09,C07,2014,2
F01,G09,2019,2
C23,B62,2022,2
G03,F01,2022,2
C08,B62,2018,2
B32,G07,2022,2
B23,C07,2018,2
B62,H03,2018,2
C12,H02,2020,2
C08,G06,2011,2
G02,F01,2013,2
H03,G03,2014,2
H04,B32,2011,2
H03,C07,2019,2
B60,B82,2013,2
B82,G09,2022,2
B82,B23,2013,2
G07,C09,2013,2
G09,F02,2019,2
F05,C09,2022,2
F05,H03,2014,2
H03,C09,2020,2
F01,C08,2022,2
C09,H03,2014,2
F02,C08,2014,2
B82,G07,2011,2
B29,G16,2013,2
F01,B82,2019,2
F02,H03,2022,2
B65,H03,2014,2
H03,C23,2022,2
F01,C08,2014,2
B82,F05,2019,2
H02,C09,2013,2
C12,H03,2014,2
H03,B23,2012,2
F05,G09,2019,2
B62,G02,2013,2
H04,F05,2014,2
B23,G11,2022,2
F05,A61,2017,2
C07,B23,2017,2
C12,H03,2021,2
C12,F02,2021,2
B60,B82,2021,2
G02,F02,2016,2
G03,B62,2021,2
F05,C09,2012,2
G11,C07,2017,2
G07,B82,2017,2
C12,C23,2017,2
G03,F05,2021,2
G03,F01,2021,2
C23,G07,2017,2
G07,B32,2017,2
B01,G11,2022,2
C23,B62,2021,2
G16,B82,2017,2
C08,G07,2017,2
C12,B32,2022,2
F05,B32,2011,2
G07,B23,2015,2
B32,G07,2011,2
C07,G09,2012,2
B01,H04,2011,2
C09,H02,2012,2
H03,F02,2011,2
G07,B01,2015,2
C12,F01,2017,2
H03,C12,2017,2
H03,C12,2016,2
G03,G16,2021,2
C07,H03,2021,2
F01,G16,2015,2
H03,G03,2015,2
C08,G16,2016,2
C09,H03,2017,2
H02,B01,2022,2
G02,F01,2015,2
B65,H03,2012,2
C12,B23,2017,2
B82,G09,2021,2
G07,B01,2017,2
H03,C08,2016,2
G09,F05,2021,2
H03,B32,2017,2
G16,F16,2017,2
G09,C23,2015,2
G16,F02,2017,2
B23,C07,2021,2
G09,C23,2017,2
F01,C12,2017,2
B62,B32,2011,2
F01,B82,2021,2
C12,H05,2022,2
C12,F02,2016,2
F05,H03,2021,2
G09,B82,2016,2
G16,F05,2016,2
G16,B23,2021,2
H02,C12,2017,2
C09,G16,2017,2
G16,C08,2017,2
C12,H05,2012,2
G16,B82,2021,2
C07,B23,2012,2
H03,C23,2017,2
H03,C09,2017,2
H03,C09,2021,2
F01,G16,2016,2
G16,F02,2015,2
G11,B01,2015,2
B32,F02,2011,2
G11,B60,2015,2
H02,C09,2011,2
G03,C12,2012,2
C09,H02,2011,2
B32,C07,2011,2
F05,B82,2011,2
B60,B82,2011,2
F05,B60,2011,2
H02,C23,2011,2
C12,H05,2011,2
F05,G06,2011,2
F01,C07,2015,2
H02,B01,2011,2
C12,H04,2011,2
B65,C12,2011,2
C09,H03,2011,2
H02,G07,2011,2
B23,B82,2011,2
G07,C09,2022,2
H04,B32,2012,2
G03,F01,2016,2
H03,F02,2012,2
C23,H03,2021,2
F02,C09,2011,2
G09,C07,2022,2
C07,F02,2011,2
C07,H02,2011,2
G11,G16,2011,2
G16,B60,2012,2
B29,G07,2012,2
H03,C23,2012,2
G07,B29,2011,2
F05,G02,2021,2
C12,F02,2011,2
G07,B29,2022,2
H04,F02,2012,2
F01,G16,2021,2
B65,F01,2015,2
B62,C23,2021,2
G07,F16,2011,2
H04,F01,2011,2
F02,A61,2011,2
F02,C12,2016,2
C07,G11,2016,2
B82,B60,2021,2
B32,C07,2012,2
H03,B29,2015,2
C12,H03,2011,2
C23,H02,2011,2
H02,C07,2016,2
B82,B60,2015,2
F05,G16,2021,2
C08,G09,2011,2
G06,C08,2011,2
F01,A61,2011,2
G11,G16,2015,2
F05,G07,2015,2
G16,B29,2015,2
F01,B82,2011,2
G02,F01,2011,2
B62,B01,2015,2
C07,F16,2011,2
F01,C12,2021,2
B29,G16,2015,2
C07,H04,2011,2
B82,B23,2015,2
B82,B65,2015,2
H03,B01,2016,2
C07,F02,2015,2
C12,H03,2012,2
B62,G03,2021,2
G07,C07,2017,2
C08,B62,2017,2
C12,B60,2016,2
B82,G09,2018,2
G09,C07,2016,2
C09,F02,2018,2
C12,C23,2012,2
B82,B65,2022,2
G07,C08,2016,2
C12,G07,2016,2
H03,G16,2018,2
G16,B82,2016,2
B82,H02,2018,2
B01,G07,2018,2
G16,G03,2011,2
B62,C23,2015,2
C07,B23,2016,2
G02,F05,2022,2
C08,H02,2011,2
F01,H03,2015,2
G11,C07,2016,2
H04,F02,2011,2
G11,G16,2016,2
C09,H04,2011,2
B62,B32,2016,2
B65,H03,2011,2
C12,C23,2011,2
B01,H02,2011,2
H03,B32,2015,2
G16,F02,2016,2
G09,B01,2012,2
H04,C12,2011,2
F01,C12,2015,2
C07,H02,2016,2
B62,G02,2015,2
B23,H03,2018,2
G09,F02,2016,2
B82,H04,2018,2
B01,G11,2016,2
B62,C09,2016,2
B32,C12,2012,2
H02,C23,2018,2
B23,G16,2022,2
F02,B82,2016,2
C08,G07,2016,2
G02,F05,2016,2
B23,C12,2016,2
G16,C09,2016,2
C12,H02,2016,2
F05,B62,2016,2
C23,G09,2022,2
B32,G07,2012,2
F05,H04,2012,2
G11,C12,2015,2
C12,B60,2018,2
C12,B60,2015,2
B82,F16,2016,2
B62,C08,2016,2
C09,B62,2016,2
G07,F05,2016,2
F02,C07,2021,2
C09,B62,2012,2
H02,C08,2012,2
C12,F01,2016,2
B32,C12,2022,2
C09,G07,2018,2
B29,C07,2011,2
G07,B32,2018,2
B01,B62,2017,2
F01,B82,2016,2
B23,C07,2016,2
F05,A61,2016,2
F01,G16,2017,2
G07,B23,2017,2
C09,F05,2016,2
G09,F02,2017,2
H03,C09,2012,2
C23,H04,2012,2
B82,F02,2016,2
F02,C12,2012,2
H03,F02,2017,2
B82,F05,2016,2
B82,F01,2016,2
B65,B82,2012,2
G11,F16,2022,2
B23,G07,2012,2
B65,C07,2012,2
B62,C09,2017,2
G07,B32,2016,2
G09,B01,2021,2
F02,C09,2016,2
H05,G07,2012,2
C23,C12,2022,2
H05,B62,2012,2
B65,G11,2021,2
F05,C07,2021,2
H03,B65,2016,2
B82,B23,2017,2
C08,B23,2017,2
H03,F16,2016,2
G03,H03,2015,2
C23,H02,2012,2
F05,C08,2016,2
B62,C09,2015,2
G16,G03,2015,2
G11,B32,2022,2
G09,F02,2015,2
F05,A61,2015,2
F02,G16,2016,2
G11,B62,2017,2
F16,G16,2017,2
F02,C23,2012,2
B82,F02,2017,2
F01,H03,2017,2
B82,F01,2017,2
F02,G16,2017,2
F01,B82,2015,2
G09,F05,2017,2
G07,C09,2015,2
H03,F01,2016,2
B62,B01,2016,2
B62,B82,2015,2
C12,G11,2022,1
C08,H03,2022,1
H03,B23,2022,1
B60,B82,2022,1
C12,G07,2022,1
C12,G09,2022,1
C12,F02,2013,1
B62,G02,2022,1
G03,G16,2022,1
B65,F05,2022,1
B65,F05,2012,1
C12,F01,2022,1
H03,B32,2022,1
G11,B29,2022,1
B82,B23,2012,1
C23,G07,2022,1
G07,G03,2022,1
G11,F02,2022,1
C12,G03,2012,1
B62,C08,2022,1
C12,F02,2022,1
B62,B01,2022,1
F02,G03,2022,1
C09,G07,2022,1
F05,C12,2013,1
B01,B62,2022,1
B65,H03,2013,1
G16,H03,2012,1
F05,A61,2013,1
B23,G11,2012,1
F02,B82,2022,1
B62,C09,2012,1
G06,C08,2012,1
F02,G03,2012,1
C09,F02,2022,1
G09,C12,2012,1
G02,F01,2022,1
F05,G02,2012,1
G07,C12,2012,1
B82,F02,2012,1
B62,F05,2022,1
H04,C23,2012,1
B32,G11,2022,1
C09,F05,2012,1
F05,B62,2022,1
C09,B62,2022,1
C07,B62,2022,1
F16,B82,2022,1
C12,H02,2012,1
B23,B82,2022,1
F01,H04,2012,1
B62,G16,2012,1
C12,G07,2012,1
G09,C08,2012,1
C07,B32,2012,1
B23,C12,2012,1
G09,B62,2012,1
F02,B82,2012,1
F02,C08,2012,1
H03,B01,2012,1
C07,G07,2012,1
G07,F16,2012,1
F05,G09,2012,1
B82,B60,2012,1
H03,G16,2012,1
B29,H03,2012,1
G07,H02,2012,1
B82,G07,2012,1
C23,H03,2022,1
B23,G16,2012,1
H03,B62,2012,1
H04,B23,2012,1
C23,G06,2012,1
F01,H04,2022,1
F02,B65,2012,1
C08,F05,2012,1
G09,C23,2012,1
G06,F01,2012,1
F05,B65,2012,1
C12,G09,2012,1
G11,B23,2012,1
B23,H03,2012,1
C12,F01,2012,1
B23,H03,2022,1
F01,G11,2013,1
B62,F05,2012,1
G16,F01,2022,1
F05,B65,2013,1
C08,B23,2012,1
C07,F01,2012,1
F05,B82,2013,1
F01,C12,2012,1
G07,C08,2022,1
B23,C08,2012,1
C07,B60,2013,1
F02,H03,2012,1
B82,F16,2012,1
H03,F01,2022,1
H02,C23,2012,1
F16,G07,2013,1
C08,F02,2012,1
G16,G11,2012,1
H03,C08,2022,1
C07,F16,2013,1
H05,C12,2022,1
F05,B62,2013,1
H03,C12,2012,1
F16,C07,2022,1
C12,H02,2022,1
B29,G11,2022,1
C23,G16,2022,1
H03,F05,2022,1
C07,F01,2022,1
C23,B60,2012,1
C23,B62,2012,1
G16,F16,2012,1
C07,H04,2012,1
H03,B29,2012,1
B23,C07,2012,1
H02,C07,2012,1
F01,C07,2022,1
G11,B62,2012,1
G16,C09,2022,1
F02,C09,2022,1
A61,F02,2012,1
B65,G11,2022,1
G11,B60,2012,1
G07,B01,2012,1
B82,G16,2022,1
F05,A61,2022,1
F16,C07,2012,1
B29,G16,2012,1
H03,B65,2012,1
B82,G07,2022,1
G16,G03,2022,1
B60,B82,2012,1
F02,G11,2020,1
C12,G07,2015,1
H03,F05,2013,1
B62,C08,2011,1
H03,F01,2017,1
G03,B62,2017,1
F02,G09,2017,1
G16,B23,2017,1
C12,G09,2017,1
F01,B82,2017,1
G16,C23,2017,1
C07,G07,2017,1
G11,C12,2017,1
F01,G16,2011,1
C07,B32,2011,1
H03,B01,2011,1
G09,C12,2017,1
F02,G02,2017,1
F02,B82,2017,1
B32,G11,2011,1
C12,B29,2011,1
H04,F05,2011,1
B29,G07,2017,1
B82,F05,2011,1
G07,B01,2011,1
C12,F01,2011,1
B65,F01,2011,1
C12,G11,2011,1
G07,F05,2011,1
C23,H03,2011,1
B60,C12,2017,1
B62,G11,2017,1
F02,C08,2016,1
C12,G07,2017,1
G03,B62,2011,1
F16,C07,2011,1
B23,G07,2011,1
C08,F05,2011,1
C09,B62,2011,1
B32,G07,2017,1
C12,F02,2017,1
B82,F05,2017,1
B62,G03,2017,1
B62,F05,2017,1
B62,H03,2017,1
B23,G16,2017,1
C07,F05,2017,1
B29,H03,2017,1
B82,B62,2017,1
H03,C07,2017,1
H02,C08,2017,1
B23,C07,2017,1
B01,H03,2017,1
G07,C23,2017,1
B82,B65,2017,1
G11,F01,2017,1
G09,F01,2017,1
B32,G16,2017,1
C09,B62,2017,1
G11,B01,2017,1
G09,F05,2011,1
B29,H03,2011,1
H05,B62,2011,1
G11,F01,2021,1
B82,B65,2016,1
B62,H03,2016,1
F05,C07,2016,1
G07,C07,2016,1
G16,F01,2016,1
F05,B82,2016,1
G07,B29,2016,1
G07,C23,2016,1
B62,B82,2016,1
G11,B62,2016,1
G03,F05,2016,1
B23,G16,2016,1
F01,G11,2021,1
C12,F16,2011,1
F02,B65,2016,1
H03,F05,2016,1
G16,C23,2016,1
C09,H03,2016,1
H03,G07,2016,1
F05,C09,2016,1
H03,B29,2016,1
F01,G03,2016,1
G09,C23,2016,1
B82,G07,2016,1
B62,G11,2016,1
G09,C12,2016,1
C07,G07,2016,1
F02,B32,2016,1
B62,G03,2016,1
B01,H03,2016,1
G09,B23,2011,1
B29,G16,2011,1
F01,C07,2011,1
B23,C08,2011,1
C07,B62,2011,1
B65,F05,2011,1
B23,C12,2011,1
B23,H03,2011,1
H03,B29,2011,1
G07,F02,2011,1
B01,B62,2011,1
B60,C07,2011,1
H02,C07,2011,1
F05,C07,2011,1
G16,G02,2011,1
B65,C07,2011,1
G02,B62,2011,1
F05,C08,2011,1
G16,H03,2011,1
H04,B23,2011,1
C09,G16,2016,1
G07,C12,2016,1
F05,G09,2016,1
F01,C12,2016,1
B65,H03,2016,1
B62,H03,2011,1
B23,C09,2011,1
G11,F02,2011,1
G16,B23,2020,1
G03,F02,2020,1
B23,C07,2019,1
F05,C07,2019,1
F01,G03,2019,1
F05,G03,2019,1
B62,G11,2020,1
B62,C12,2019,1
H03,F05,2019,1
B23,G11,2019,1
G07,B82,2020,1
G16,F02,2019,1
C07,G07,2020,1
B82,H02,2019,1
G03,B62,2020,1
B23,G16,2019,1
B23,C07,2020,1
B23,C12,2020,1
C12,B23,2020,1
F05,G09,2020,1
H03,C07,2020,1
C07,B23,2020,1
C07,B62,2020,1
C12,H03,2020,1
B62,G16,2020,1
G16,F02,2020,1
G16,F01,2020,1
C12,F01,2019,1
F01,C12,2019,1
H03,C08,2019,1
G11,F01,2019,1
G11,F01,2020,1
G16,F05,2019,1
F01,G16,2019,1
B82,F02,2019,1
F02,B82,2019,1
F02,C12,2019,1
B65,B82,2019,1
G02,F02,2019,1
C07,G07,2019,1
B62,G03,2019,1
G11,F02,2019,1
B60,B82,2019,1
B62,C08,2019,1
F05,G11,2019,1
